REGION,TIMESLICE,TECHNOLOGY,MODE_OF_OPERATION,FUEL,YEAR,VALUE
Globe,ID,ALURECYCLE,1,RCALU,2020,95.04168679031204
Globe,ID,ALURECYCLE,1,RCALU,2021,96.13481811913596
Globe,ID,ALURECYCLE,1,RCALU,2022,97.13856800349117
Globe,ID,ALURECYCLE,1,RCALU,2023,99.74934510800786
Globe,ID,ALURECYCLE,1,RCALU,2024,102.36045387300896
Globe,ID,ALURECYCLE,1,RCALU,2025,104.9727088020947
Globe,ID,ALURECYCLE,1,RCALU,2026,165645.6079202095
Globe,ID,ALURECYCLE,1,RCALU,2027,165641.16681941308
Globe,ID,ALURECYCLE,1,RCALU,2028,165636.72571861665
Globe,ID,ALURECYCLE,1,RCALU,2029,165632.28330582587
Globe,ID,ALURECYCLE,1,RCALU,2030,165627.84220502948
Globe,ID,ALURECYCLE,1,RCALU,2031,165623.40110423302
Globe,ID,ALURECYCLE,1,RCALU,2032,165618.9600034366
Globe,ID,ALURECYCLE,1,RCALU,2033,165614.51759064588
Globe,ID,ALURECYCLE,1,RCALU,2034,165610.07648984945
Globe,ID,ALURECYCLE,1,RCALU,2035,165605.635389053
Globe,ID,ALURECYCLE,1,RCALU,2036,165601.1942882566
Globe,ID,ALURECYCLE,1,RCALU,2037,165596.75187546585
Globe,ID,ALURECYCLE,1,RCALU,2038,165592.31077466943
Globe,ID,ALURECYCLE,1,RCALU,2039,165587.86967387304
Globe,ID,ALURECYCLE,1,RCALU,2040,165583.4285730766
Globe,ID,ALURECYCLE,1,RCALU,2041,165578.98616028583
Globe,ID,ALURECYCLE,1,RCALU,2042,165574.5450594894
Globe,ID,ALURECYCLE,1,RCALU,2043,165570.10395869298
Globe,ID,ALURECYCLE,1,RCALU,2044,165565.66154590223
Globe,ID,ALURECYCLE,1,RCALU,2045,165561.22044510584
Globe,ID,ALURECYCLE,1,RCALU,2046,165556.77934430938
Globe,ID,ALURECYCLE,1,RCALU,2047,165552.33824351302
Globe,ID,ALURECYCLE,1,RCALU,2048,165547.89583072223
Globe,ID,ALURECYCLE,1,RCALU,2049,165543.45472992584
Globe,ID,ALURECYCLE,1,RCALU,2050,165539.0136291294
Globe,ID,ALURECYCLE,1,RCALU,2051,165539.0136291294
Globe,ID,ALURECYCLE,1,RCALU,2052,165539.0136291294
Globe,ID,ALURECYCLE,1,RCALU,2053,165539.0136291294
Globe,ID,ALURECYCLE,1,RCALU,2054,165539.0136291294
Globe,ID,ALURECYCLE,1,RCALU,2055,165539.0136291294
Globe,ID,ALURECYCLE,1,RCALU,2056,165539.0136291294
Globe,ID,ALURECYCLE,1,RCALU,2057,165539.0136291294
Globe,ID,ALURECYCLE,1,RCALU,2058,165539.0136291294
Globe,ID,ALURECYCLE,1,RCALU,2059,165539.0136291294
Globe,ID,ALURECYCLE,1,RCALU,2060,165539.0136291294
Globe,ID,C1BFRDF00,1,C1_F_RD,2010,0.5606
Globe,ID,C1BFRDF00,1,C1_F_RD,2011,0.5836
Globe,ID,C1BFRDF00,1,C1_F_RD,2012,0.6067
Globe,ID,C1BFRDF00,1,C1_F_RD,2013,0.5985957619290011
Globe,ID,C1BFRDF00,1,C1_F_RD,2014,0.5288000000000002
Globe,ID,C1BFRDF00,1,C1_F_RD,2015,0.5329207298627201
Globe,ID,C1BFRDF00,1,C1_F_RD,2016,0.5371041136810096
Globe,ID,C1BFRDF00,1,C1_F_RD,2017,0.5413558013972523
Globe,ID,C1BFRDF00,1,C1_F_RD,2018,0.5456753384749905
Globe,ID,C1BFRDF00,1,C1_F_RD,2019,0.5501572452827208
Globe,ID,C1BFRDF00,1,C1_F_RD,2020,0.5546181989154128
Globe,ID,C1BMBRFH1,1,C1_F_HEA_R,2011,0.06134756392067208
Globe,ID,C1BMBRFH1,1,C1_F_HEA_R,2012,0.7077905081659177
Globe,ID,C1BMBRFH1,1,C1_F_HEA_R,2013,2.4411013565195443
Globe,ID,C1BMBRFH1,1,C1_F_HEA_R,2014,4.25572055657614
Globe,ID,C1BMBRFH1,1,C1_F_HEA_R,2015,5.456139597972966
Globe,ID,C1BMBRFH1,1,C1_F_HEA_R,2016,2.2410773455622266
Globe,ID,C1BMBRFH1,1,C1_F_HEA_R,2017,3.425227717441152
Globe,ID,C1BMBRFH1,1,C1_F_HEA_R,2018,4.477590389664424
Globe,ID,C1BMBRFH1,1,C1_F_HEA_R,2020,6.436413549141452
Globe,ID,C1BMBRFN1,1,C1_F_HEA_R,2010,0.5414541534387406
Globe,ID,C1BMBRFN1,1,C1_F_HEA_R,2011,0.5414541534387406
Globe,ID,C1BMBRFN1,1,C1_F_HEA_R,2012,0.5414541534387406
Globe,ID,C1BMBRFN1,1,C1_F_HEA_R,2013,0.5414541534387406
Globe,ID,C1BMBRFN1,1,C1_F_HEA_R,2014,0.5414541534387406
Globe,ID,C1BMBRFN1,1,C1_F_HEA_R,2015,0.5414541534387406
Globe,ID,C1BMBRFN1,1,C1_F_HEA_R,2016,0.5414541534387406
Globe,ID,C1BMBRFN1,1,C1_F_HEA_R,2017,0.5414541534387406
Globe,ID,C1BMBRFN1,1,C1_F_HEA_R,2018,0.5414541534387406
Globe,ID,C1BMBRFN1,1,C1_F_HEA_R,2019,0.5414541534387406
Globe,ID,C1BMBRFN1,1,C1_F_HEA_R,2020,0.5414541534387406
Globe,ID,C1BMCHP00,1,C1_S_ELC,2010,2.057761157844208
Globe,ID,C1BMCHP00,1,C1_S_ELC,2011,2.46879576
Globe,ID,C1BMCHP00,1,C1_S_ELC,2012,2.44199016
Globe,ID,C1BMCHP00,1,C1_S_ELC,2013,2.41518456
Globe,ID,C1BMCHP00,1,C1_S_ELC,2014,2.4661152
Globe,ID,C1BMCHP00,1,C1_S_ELC,2015,2.5331292
Globe,ID,C1BMCHP00,1,C1_S_ELC,2016,3.566804025373843
Globe,ID,C1BMCHP00,1,C1_S_ELC,2017,3.6338180253738432
Globe,ID,C1BMCHP00,1,C1_S_ELC,2018,3.719595945373843
Globe,ID,C1BMCHP00,1,C1_S_ELC,2019,3.7973321853738433
Globe,ID,C1BMCHP00,1,C1_S_ELC,2020,3.893832345373843
Globe,ID,C1BMCHP00,1,C1_S_ELC,2021,3.979610265373843
Globe,ID,C1BMCHP00,1,C1_S_ELC,2022,3.623095785373844
Globe,ID,C1BMCHP00,1,C1_S_ELC,2023,1.133875187588565
Globe,ID,C1BMCHP00,1,C1_S_HEAT,2010,3.7724935306757867
Globe,ID,C1BMCHP00,1,C1_S_HEAT,2011,4.527277664688
Globe,ID,C1BMCHP00,1,C1_S_HEAT,2012,4.4795867495040005
Globe,ID,C1BMCHP00,1,C1_S_HEAT,2013,4.431622149144
Globe,ID,C1BMCHP00,1,C1_S_HEAT,2014,4.52630783808
Globe,ID,C1BMCHP00,1,C1_S_HEAT,2015,4.65057189828
Globe,ID,C1BMCHP00,1,C1_S_HEAT,2016,6.5504355925990625
Globe,ID,C1BMCHP00,1,C1_S_HEAT,2017,6.67532371261175
Globe,ID,C1BMCHP00,1,C1_S_HEAT,2018,6.834757549624436
Globe,ID,C1BMCHP00,1,C1_S_HEAT,2019,6.979496556717124
Globe,ID,C1BMCHP00,1,C1_S_HEAT,2020,7.159200150204348
Globe,ID,C1BMCHP00,1,C1_S_HEAT,2021,7.318901239049034
Globe,ID,C1BMCHP00,1,C1_S_HEAT,2022,6.665047006773723
Globe,ID,C1BMCHP00,1,C1_S_HEAT,2023,2.086443732681719
Globe,ID,C1BMHTF03,1,C1_S_HEAT,2010,14.729457577631058
Globe,ID,C1BMHTF03,1,C1_S_HEAT,2011,14.335257577631058
Globe,ID,C1BMHTF03,1,C1_S_HEAT,2012,13.941057577631058
Globe,ID,C1BMHTF03,1,C1_S_HEAT,2013,13.550011177631058
Globe,ID,C1BMHTF03,1,C1_S_HEAT,2014,13.155811177631058
Globe,ID,C1BMHTF03,1,C1_S_HEAT,2015,12.76161117763106
Globe,ID,C1BMHTF03,1,C1_S_HEAT,2016,12.36741117763106
Globe,ID,C1BMHTF03,1,C1_S_HEAT,2017,11.973211177631056
Globe,ID,C1BMHTF03,1,C1_S_HEAT,2018,11.579011177631058
Globe,ID,C1BMHTF03,1,C1_S_HEAT,2019,11.184811177631058
Globe,ID,C1BMHTF03,1,C1_S_HEAT,2020,10.793764777631058
Globe,ID,C1BMHTF03,1,C1_S_HEAT,2021,10.399564777631058
Globe,ID,C1BMHTF03,1,C1_S_HEAT,2045,1.5768000000000002
Globe,ID,C1BMHTF03,1,C1_S_HEAT,2046,1.9150566628466927
Globe,ID,C1BMHTF03,1,C1_S_HEAT,2047,2.1780905461051407
Globe,ID,C1BMHTF03,1,C1_S_HEAT,2048,2.459349772455249
Globe,ID,C1BMHTF03,1,C1_S_HEAT,2049,2.745315466676532
Globe,ID,C1BMHTF03,1,C1_S_HEAT,2050,3.0426360567401782
Globe,ID,C1BMHTF03,1,C1_S_HEAT,2051,3.493830187730049
Globe,ID,C1BMHTF03,1,C1_S_HEAT,2052,3.9226140697772345
Globe,ID,C1BMHTF03,1,C1_S_HEAT,2053,4.3356091862495925
Globe,ID,C1BMHTF03,1,C1_S_HEAT,2054,4.740609054243323
Globe,ID,C1BMHTF03,1,C1_S_HEAT,2055,5.143336936066162
Globe,ID,C1BMHTF03,1,C1_S_HEAT,2056,5.3117787268177965
Globe,ID,C1BMHTF03,1,C1_S_HEAT,2057,5.357820164111347
Globe,ID,C1BMHTF03,1,C1_S_HEAT,2058,5.393852593297617
Globe,ID,C1BMHTF03,1,C1_S_HEAT,2059,5.423879617619416
Globe,ID,C1BMHTF03,1,C1_S_HEAT,2060,5.446900336266268
Globe,ID,C1BMIGPCS,1,C1_S_ELC,2021,3.1536000000000004
Globe,ID,C1BMIGPCS,1,C1_S_ELC,2022,6.307200000000001
Globe,ID,C1BMIGPCS,1,C1_S_ELC,2023,6.6159180353480265
Globe,ID,C1BMIGPCS,1,C1_S_ELC,2024,12.40877587223563
Globe,ID,C1BMIGPCS,1,C1_S_ELC,2025,12.530783224707047
Globe,ID,C1BMIGPCS,1,C1_S_ELC,2026,12.66224554719995
Globe,ID,C1BMIGPCS,1,C1_S_ELC,2027,8.951284526511174
Globe,ID,C1BMIGPCS,1,C1_S_ELC,2028,8.954644317446355
Globe,ID,C1BMIGPCS,1,C1_S_ELC,2029,8.954644317446354
Globe,ID,C1BMIGPCS,1,C1_S_ELC,2030,8.95464431744635
Globe,ID,C1BMIGPCS,1,C1_S_ELC,2031,8.95464431744635
Globe,ID,C1BMIGPCS,1,C1_S_ELC,2032,8.95464431744635
Globe,ID,C1BMIGPCS,1,C1_S_ELC,2033,11.941773314959002
Globe,ID,C1BMIGPCS,1,C1_S_ELC,2034,12.805191736937823
Globe,ID,C1BMIGPCS,1,C1_S_ELC,2035,12.805191736937823
Globe,ID,C1BMIGPCS,1,C1_S_ELC,2036,12.805191736937823
Globe,ID,C1BMIGPCS,1,C1_S_ELC,2037,12.805191736937823
Globe,ID,C1BMIGPCS,1,C1_S_ELC,2038,8.954644317446352
Globe,ID,C1BMIGPCS,1,C1_S_ELC,2039,8.954644317446352
Globe,ID,C1BMIGPCS,1,C1_S_ELC,2040,8.954644317446352
Globe,ID,C1BMIGPCS,1,C1_S_ELC,2041,8.954644317446345
Globe,ID,C1BMIGPCS,1,C1_S_ELC,2042,8.954644317446352
Globe,ID,C1BMIGPCS,1,C1_S_ELC,2043,8.954644317446345
Globe,ID,C1BMIGPCS,1,C1_S_ELC,2044,12.805191736937823
Globe,ID,C1BMIGPCS,1,C1_S_ELC,2045,12.805191736937823
Globe,ID,C1BMIGPCS,1,C1_S_ELC,2046,8.954644317446354
Globe,ID,C1BMIGPCS,1,C1_S_ELC,2047,12.805191736937829
Globe,ID,C1BMIGPCS,1,C1_S_ELC,2048,8.954644317446354
Globe,ID,C1BMIGPCS,1,C1_S_ELC,2049,8.954644317446354
Globe,ID,C1BMIGPCS,1,C1_S_ELC,2050,12.805191736937829
Globe,ID,C1BMIGPCS,1,C1_S_ELC,2051,8.954644317446354
Globe,ID,C1BMIGPCS,1,C1_S_ELC,2052,12.805191736937822
Globe,ID,C1BMIGPCS,1,C1_S_ELC,2053,11.78939866550582
Globe,ID,C1BMIGPCS,1,C1_S_ELC,2054,8.95464431744636
Globe,ID,C1BMIGPCS,1,C1_S_ELC,2055,12.805191736937823
Globe,ID,C1BMIGPCS,1,C1_S_ELC,2056,12.805191736937832
Globe,ID,C1BMIGPCS,1,C1_S_ELC,2057,12.805191736937823
Globe,ID,C1BMIGPCS,1,C1_S_ELC,2058,12.805191736937829
Globe,ID,C1BMIGPCS,1,C1_S_ELC,2059,12.805191736937784
Globe,ID,C1BMIGPCS,1,C1_S_ELC,2060,8.95464431744636
Globe,ID,C1BMLP000,1,C1_S_BIOL,2010,1.5210199199999999
Globe,ID,C1BMLP000,1,C1_S_BIOL,2011,1.57154726
Globe,ID,C1BMLP000,1,C1_S_BIOL,2012,1.6214057499999999
Globe,ID,C1BMLP000,1,C1_S_BIOL,2013,1.5875657499999998
Globe,ID,C1BMLP000,1,C1_S_BIOL,2014,1.3916958400000004
Globe,ID,C1BMLP000,1,C1_S_BIOL,2015,1.3916958400000001
Globe,ID,C1BMLP000,1,C1_S_BIOL,2016,1.3916958400000008
Globe,ID,C1BMLP000,1,C1_S_BIOL,2017,1.3916958400000001
Globe,ID,C1BMLP000,1,C1_S_BIOL,2018,1.3916958400000008
Globe,ID,C1BMLP000,1,C1_S_BIOL,2019,1.3919308400000003
Globe,ID,C1BMLP000,1,C1_S_BIOL,2020,1.3919308400000003
Globe,ID,C1CO00I00,1,C1_P_HCO,2010,114.9888670390287
Globe,ID,C1CO00I00,1,C1_P_HCO,2011,156.44170330137774
Globe,ID,C1CO00I00,1,C1_P_HCO,2012,139.88863276498554
Globe,ID,C1CO00I00,1,C1_P_HCO,2013,154.65291767648122
Globe,ID,C1CO00I00,1,C1_P_HCO,2014,146.51104044698087
Globe,ID,C1CO00I00,1,C1_P_HCO,2015,166.45416830337118
Globe,ID,C1CO00I00,1,C1_P_HCO,2016,133.647610929137
Globe,ID,C1CO00I00,1,C1_P_HCO,2017,150.87964520267687
Globe,ID,C1CO00I00,1,C1_P_HCO,2018,135.81763747539492
Globe,ID,C1CO00I00,1,C1_P_HCO,2019,123.11204241093948
Globe,ID,C1CO00I00,1,C1_P_HCO,2020,148.0970549894149
Globe,ID,C1CO00I00,1,C1_P_HCO,2021,103.223716526069
Globe,ID,C1CO00I00,1,C1_P_HCO,2022,78.28482456085126
Globe,ID,C1CO00I00,1,C1_P_HCO,2023,46.018629371141714
Globe,ID,C1CO00I00,1,C1_P_HCO,2024,39.12294538195064
Globe,ID,C1CO00I00,1,C1_P_HCO,2025,38.92309020982014
Globe,ID,C1CO00I00,1,C1_P_HCO,2026,38.339350344862154
Globe,ID,C1CO00I00,1,C1_P_HCO,2027,36.57263050787465
Globe,ID,C1CO00I00,1,C1_P_HCO,2028,55.82422957959516
Globe,ID,C1CO00I00,1,C1_P_HCO,2029,39.60851059378143
Globe,ID,C1CO00I00,1,C1_P_HCO,2030,39.076920525709
Globe,ID,C1CO00I00,1,C1_P_HCO,2031,38.53677789877719
Globe,ID,C1CO00I00,1,C1_P_HCO,2032,37.90941456448065
Globe,ID,C1CO00I00,1,C1_P_HCO,2033,38.3546185610828
Globe,ID,C1CO00I00,1,C1_P_HCO,2034,38.479262756230206
Globe,ID,C1CO00I00,1,C1_P_HCO,2035,36.312471807945755
Globe,ID,C1CO00I00,1,C1_P_HCO,2036,35.30164315976919
Globe,ID,C1CO00I00,1,C1_P_HCO,2037,34.017008257580805
Globe,ID,C1CO00I00,1,C1_P_HCO,2038,33.13064200792088
Globe,ID,C1CO00I00,1,C1_P_HCO,2039,32.7953451078497
Globe,ID,C1CO00I00,1,C1_P_HCO,2040,47.70380739134184
Globe,ID,C1CO00I00,1,C1_P_HCO,2041,48.17906120822112
Globe,ID,C1CO00I00,1,C1_P_HCO,2042,34.528205169964984
Globe,ID,C1CO00I00,1,C1_P_HCO,2043,34.511136396394626
Globe,ID,C1CO00I00,1,C1_P_HCO,2044,34.510302099539736
Globe,ID,C1CO00I00,1,C1_P_HCO,2045,48.23709741306505
Globe,ID,C1CO00I00,1,C1_P_HCO,2046,48.55791357647775
Globe,ID,C1CO00I00,1,C1_P_HCO,2047,48.11232669710326
Globe,ID,C1CO00I00,1,C1_P_HCO,2048,34.59408610644344
Globe,ID,C1CO00I00,1,C1_P_HCO,2049,34.607692084977096
Globe,ID,C1CO00I00,1,C1_P_HCO,2050,47.99750016100926
Globe,ID,C1CO00I00,1,C1_P_HCO,2051,47.931702200175465
Globe,ID,C1CO00I00,1,C1_P_HCO,2052,48.022374390784
Globe,ID,C1CO00I00,1,C1_P_HCO,2053,47.9228297041432
Globe,ID,C1CO00I00,1,C1_P_HCO,2054,48.6365272013992
Globe,ID,C1CO00I00,1,C1_P_HCO,2055,34.87067680770962
Globe,ID,C1CO00I00,1,C1_P_HCO,2056,33.9485661932666
Globe,ID,C1CO00I00,1,C1_P_HCO,2057,47.89081029164853
Globe,ID,C1CO00I00,1,C1_P_HCO,2058,47.89081029164853
Globe,ID,C1CO00I00,1,C1_P_HCO,2059,34.67560217833367
Globe,ID,C1CO00I00,1,C1_P_HCO,2060,47.89081029164857
Globe,ID,C1COBRFH1,1,C1_F_HEA_R,2010,7.1492112
Globe,ID,C1COBRFH1,1,C1_F_HEA_R,2011,9.3630384
Globe,ID,C1COBRFH1,1,C1_F_HEA_R,2012,11.5800192
Globe,ID,C1COBRFH1,1,C1_F_HEA_R,2013,13.7938464
Globe,ID,C1COBRFH1,1,C1_F_HEA_R,2014,13.4847936
Globe,ID,C1COBRFH1,1,C1_F_HEA_R,2015,13.175740800000002
Globe,ID,C1COBRFH1,1,C1_F_HEA_R,2016,13.114074338501586
Globe,ID,C1COBRFH1,1,C1_F_HEA_R,2017,12.805021538501586
Globe,ID,C1COBRFH1,1,C1_F_HEA_R,2018,12.499122338501587
Globe,ID,C1COBRFH1,1,C1_F_HEA_R,2019,14.446181283389826
Globe,ID,C1COBRFH1,1,C1_F_HEA_R,2020,14.137128483389828
Globe,ID,C1COBRFH1,1,C1_F_HEA_R,2021,9.859645064236787
Globe,ID,C1COCHP00,1,C1_S_ELC,2010,4.6618092
Globe,ID,C1COCHP00,1,C1_S_ELC,2011,3.195808579160514
Globe,ID,C1COCHP00,1,C1_S_ELC,2012,3.215959903357835
Globe,ID,C1COCHP00,1,C1_S_ELC,2013,3.5475665285946847
Globe,ID,C1COCHP00,1,C1_S_ELC,2014,3.671885974012888
Globe,ID,C1COCHP00,1,C1_S_ELC,2015,7.58810041167769
Globe,ID,C1COCHP00,1,C1_S_ELC,2016,10.29241633274796
Globe,ID,C1COCHP00,1,C1_S_ELC,2017,13.082080022778229
Globe,ID,C1COCHP00,1,C1_S_ELC,2018,12.955826586116096
Globe,ID,C1COCHP00,1,C1_S_ELC,2019,15.115369478649368
Globe,ID,C1COCHP00,1,C1_S_ELC,2020,20.92539858277823
Globe,ID,C1COCHP00,1,C1_S_ELC,2021,23.538944582778228
Globe,ID,C1COCHP00,1,C1_S_ELC,2022,22.30494923007146
Globe,ID,C1COCHP00,1,C1_S_ELC,2023,21.53425670327953
Globe,ID,C1COCHP00,1,C1_S_ELC,2024,21.47894054312243
Globe,ID,C1COCHP00,1,C1_S_ELC,2025,18.593114497714463
Globe,ID,C1COCHP00,1,C1_S_ELC,2026,12.839101842751468
Globe,ID,C1COCHP00,1,C1_S_ELC,2027,6.015818307496839
Globe,ID,C1COCHP00,1,C1_S_ELC,2028,11.944591650463318
Globe,ID,C1COCHP00,1,C1_S_ELC,2029,10.216564243867971
Globe,ID,C1COCHP00,1,C1_S_ELC,2030,5.471219502295526
Globe,ID,C1COCHP00,1,C1_S_ELC,2045,36.94027042692693
Globe,ID,C1COCHP00,1,C1_S_ELC,2046,26.940950223043384
Globe,ID,C1COCHP00,1,C1_S_ELC,2047,25.272172149047336
Globe,ID,C1COCHP00,1,C1_S_ELC,2048,41.450061124400925
Globe,ID,C1COCHP00,1,C1_S_ELC,2049,52.89616405316665
Globe,ID,C1COCHP00,1,C1_S_ELC,2050,42.54655553066982
Globe,ID,C1COCHP00,1,C1_S_ELC,2051,50.32568213628848
Globe,ID,C1COCHP00,1,C1_S_ELC,2052,51.54397673726138
Globe,ID,C1COCHP00,1,C1_S_ELC,2053,51.54397673726138
Globe,ID,C1COCHP00,1,C1_S_ELC,2054,52.102186487318654
Globe,ID,C1COCHP00,1,C1_S_ELC,2055,52.10218648731868
Globe,ID,C1COCHP00,1,C1_S_ELC,2056,43.007325219618885
Globe,ID,C1COCHP00,1,C1_S_ELC,2057,43.00732521962174
Globe,ID,C1COCHP00,1,C1_S_ELC,2058,52.102186487318654
Globe,ID,C1COCHP00,1,C1_S_ELC,2059,43.00732521962174
Globe,ID,C1COCHP00,1,C1_S_ELC,2060,45.69054746217674
Globe,ID,C1COCHP00,1,C1_S_HEAT,2010,11.29602987252
Globe,ID,C1COCHP00,1,C1_S_HEAT,2011,7.665786038832325
Globe,ID,C1COCHP00,1,C1_S_HEAT,2012,7.635332002552172
Globe,ID,C1COCHP00,1,C1_S_HEAT,2013,8.33571707223893
Globe,ID,C1COCHP00,1,C1_S_HEAT,2014,8.538236455372168
Globe,ID,C1COCHP00,1,C1_S_HEAT,2015,17.459460237229198
Globe,ID,C1COCHP00,1,C1_S_HEAT,2016,23.42965653986746
Globe,ID,C1COCHP00,1,C1_S_HEAT,2017,29.460844211296568
Globe,ID,C1COCHP00,1,C1_S_HEAT,2018,28.859103720573604
Globe,ID,C1COCHP00,1,C1_S_HEAT,2019,33.30067049841242
Globe,ID,C1COCHP00,1,C1_S_HEAT,2020,45.588073352440645
Globe,ID,C1COCHP00,1,C1_S_HEAT,2021,50.78291904288575
Globe,ID,C1COCHP00,1,C1_S_HEAT,2022,47.64783254527866
Globe,ID,C1COCHP00,1,C1_S_HEAT,2023,45.54495292743621
Globe,ID,C1COCHP00,1,C1_S_HEAT,2024,44.97260570918974
Globe,ID,C1COCHP00,1,C1_S_HEAT,2025,38.53794841941277
Globe,ID,C1COCHP00,1,C1_S_HEAT,2026,26.339417430404634
Globe,ID,C1COCHP00,1,C1_S_HEAT,2027,12.213915909710833
Globe,ID,C1COCHP00,1,C1_S_HEAT,2028,23.997879084945854
Globe,ID,C1COCHP00,1,C1_S_HEAT,2029,20.30950806038514
Globe,ID,C1COCHP00,1,C1_S_HEAT,2030,10.76024739516461
Globe,ID,C1COCHP00,1,C1_S_HEAT,2045,72.65042984863719
Globe,ID,C1COCHP00,1,C1_S_HEAT,2046,52.98476680365942
Globe,ID,C1COCHP00,1,C1_S_HEAT,2047,49.70278096553139
Globe,ID,C1COCHP00,1,C1_S_HEAT,2048,81.5198352133593
Globe,ID,C1COCHP00,1,C1_S_HEAT,2049,104.03088584336284
Globe,ID,C1COCHP00,1,C1_S_HEAT,2050,83.67631076216833
Globe,ID,C1COCHP00,1,C1_S_HEAT,2051,98.97551905743855
