REGION,TECHNOLOGY,FUEL,MODE_OF_OPERATION,YEAR,VALUE
Globe,C1ELHGP00,C1_S_ELC,1,2020,1
Globe,C1ELHGP00,C1_S_ELC,1,2021,1
Globe,C1ELHGP00,C1_S_ELC,1,2022,1
Globe,C1ELHGP00,C1_S_ELC,1,2023,1
Globe,C1ELHGP00,C1_S_ELC,1,2024,1
Globe,C1ELHGP00,C1_S_ELC,1,2025,1
Globe,C1ELHGP00,C1_S_ELC,1,2026,1
Globe,C1ELHGP00,C1_S_ELC,1,2027,1
Globe,C1ELHGP00,C1_S_ELC,1,2028,1
Globe,C1ELHGP00,C1_S_ELC,1,2029,1
Globe,C1ELHGP00,C1_S_ELC,1,2030,1
Globe,C1ELHGP00,C1_S_ELC,1,2031,1
Globe,C1ELHGP00,C1_S_ELC,1,2032,1
Globe,C1ELHGP00,C1_S_ELC,1,2033,1
Globe,C1ELHGP00,C1_S_ELC,1,2034,1
Globe,C1ELHGP00,C1_S_ELC,1,2035,1
Globe,C1ELHGP00,C1_S_ELC,1,2036,1
Globe,C1ELHGP00,C1_S_ELC,1,2037,1
Globe,C1ELHGP00,C1_S_ELC,1,2038,1
Globe,C1ELHGP00,C1_S_ELC,1,2039,1
Globe,C1ELHGP00,C1_S_ELC,1,2040,1
Globe,C1ELHGP00,C1_S_ELC,1,2041,1
Globe,C1ELHGP00,C1_S_ELC,1,2042,1
Globe,C1ELHGP00,C1_S_ELC,1,2043,1
Globe,C1ELHGP00,C1_S_ELC,1,2044,1
Globe,C1ELHGP00,C1_S_ELC,1,2045,1
Globe,C1ELHGP00,C1_S_ELC,1,2046,1
Globe,C1ELHGP00,C1_S_ELC,1,2047,1
Globe,C1ELHGP00,C1_S_ELC,1,2048,1
Globe,C1ELHGP00,C1_S_ELC,1,2049,1
Globe,C1ELHGP00,C1_S_ELC,1,2050,1
Globe,C1ELHGP00,C1_S_ELC,1,2051,1
Globe,C1ELHGP00,C1_S_ELC,1,2052,1
Globe,C1ELHGP00,C1_S_ELC,1,2053,1
Globe,C1ELHGP00,C1_S_ELC,1,2054,1
Globe,C1ELHGP00,C1_S_ELC,1,2055,1
Globe,C1ELHGP00,C1_S_ELC,1,2056,1
Globe,C1ELHGP00,C1_S_ELC,1,2057,1
Globe,C1ELHGP00,C1_S_ELC,1,2058,1
Globe,C1ELHGP00,C1_S_ELC,1,2059,1
Globe,C1ELHGP00,C1_S_ELC,1,2060,1
Globe,C1ELMHP00,C1_S_ELC,1,2010,0.036
Globe,C1ELMHP00,C1_S_ELC,1,2011,0.036
Globe,C1ELMHP00,C1_S_ELC,1,2012,0.036
Globe,C1ELMHP00,C1_S_ELC,1,2013,0.036
Globe,C1ELMHP00,C1_S_ELC,1,2014,0.036
Globe,C1ELMHP00,C1_S_ELC,1,2015,0.036
Globe,C1ELMHP00,C1_S_ELC,1,2016,0.036
Globe,C1ELMHP00,C1_S_ELC,1,2017,0.036
Globe,C1ELMHP00,C1_S_ELC,1,2018,0.036
Globe,C1ELMHP00,C1_S_ELC,1,2019,0.036
Globe,C1ELMHP00,C1_S_ELC,1,2020,0.036
Globe,C1ELMHP00,C1_S_ELC,1,2021,0.036
Globe,C1ELMHP00,C1_S_ELC,1,2022,0.036
Globe,C1ELMHP00,C1_S_ELC,1,2023,0.036
Globe,C1ELMHP00,C1_S_ELC,1,2024,0.036
Globe,C1ELMHP00,C1_S_ELC,1,2025,0.036
Globe,C1ELMHP00,C1_S_ELC,1,2026,0.036
Globe,C1ELMHP00,C1_S_ELC,1,2027,0.036
Globe,C1ELMHP00,C1_S_ELC,1,2028,0.036
Globe,C1ELMHP00,C1_S_ELC,1,2029,0.036
Globe,C1ELMHP00,C1_S_ELC,1,2030,0.036
Globe,C1ELMHP00,C1_S_ELC,1,2031,0.036
Globe,C1ELMHP00,C1_S_ELC,1,2032,0.036
Globe,C1ELMHP00,C1_S_ELC,1,2033,0.036
Globe,C1ELMHP00,C1_S_ELC,1,2034,0.036
Globe,C1ELMHP00,C1_S_ELC,1,2035,0.036
Globe,C1ELMHP00,C1_S_ELC,1,2036,0.036
Globe,C1ELMHP00,C1_S_ELC,1,2037,0.036
Globe,C1ELMHP00,C1_S_ELC,1,2038,0.036
Globe,C1ELMHP00,C1_S_ELC,1,2039,0.036
Globe,C1ELMHP00,C1_S_ELC,1,2040,0.036
Globe,C1ELMHP00,C1_S_ELC,1,2041,0.036
Globe,C1ELMHP00,C1_S_ELC,1,2042,0.036
Globe,C1ELMHP00,C1_S_ELC,1,2043,0.036
Globe,C1ELMHP00,C1_S_ELC,1,2044,0.036
Globe,C1ELMHP00,C1_S_ELC,1,2045,0.036
Globe,C1ELMHP00,C1_S_ELC,1,2046,0.036
Globe,C1ELMHP00,C1_S_ELC,1,2047,0.036
Globe,C1ELMHP00,C1_S_ELC,1,2048,0.036
Globe,C1ELMHP00,C1_S_ELC,1,2049,0.036
Globe,C1ELMHP00,C1_S_ELC,1,2050,0.036
Globe,C1ELMHP00,C1_S_ELC,1,2051,0.036
Globe,C1ELMHP00,C1_S_ELC,1,2052,0.036
Globe,C1ELMHP00,C1_S_ELC,1,2053,0.036
Globe,C1ELMHP00,C1_S_ELC,1,2054,0.036
Globe,C1ELMHP00,C1_S_ELC,1,2055,0.036
Globe,C1ELMHP00,C1_S_ELC,1,2056,0.036
Globe,C1ELMHP00,C1_S_ELC,1,2057,0.036
Globe,C1ELMHP00,C1_S_ELC,1,2058,0.036
Globe,C1ELMHP00,C1_S_ELC,1,2059,0.036
Globe,C1ELMHP00,C1_S_ELC,1,2060,0.036
Globe,C1ELRDF00,C1_S_ELC,1,2010,0.966
Globe,C1ELRDF00,C1_S_ELC,1,2011,0.958755
Globe,C1ELRDF00,C1_S_ELC,1,2012,0.95151
Globe,C1ELRDF00,C1_S_ELC,1,2013,0.944265
Globe,C1ELRDF00,C1_S_ELC,1,2014,0.93702
Globe,C1ELRDF00,C1_S_ELC,1,2015,0.929775
Globe,C1ELRDF00,C1_S_ELC,1,2016,0.92253
Globe,C1ELRDF00,C1_S_ELC,1,2017,0.915285
Globe,C1ELRDF00,C1_S_ELC,1,2018,0.90804
Globe,C1ELRDF00,C1_S_ELC,1,2019,0.900795
Globe,C1ELRDF00,C1_S_ELC,1,2020,0.89355
Globe,C1ELRDF00,C1_S_ELC,1,2021,0.886305
Globe,C1ELRDF00,C1_S_ELC,1,2022,0.87906
Globe,C1ELRDF00,C1_S_ELC,1,2023,0.871815
Globe,C1ELRDF00,C1_S_ELC,1,2024,0.86457
Globe,C1ELRDF00,C1_S_ELC,1,2025,0.857325
Globe,C1ELRDF00,C1_S_ELC,1,2026,0.85008
Globe,C1ELRDF00,C1_S_ELC,1,2027,0.842835
Globe,C1ELRDF00,C1_S_ELC,1,2028,0.83559
Globe,C1ELRDF00,C1_S_ELC,1,2029,0.828345
Globe,C1ELRDF00,C1_S_ELC,1,2030,0.8211
Globe,C1ELRDF00,C1_S_ELC,1,2031,0.813855
Globe,C1ELRDF00,C1_S_ELC,1,2032,0.80661
Globe,C1ELRDF00,C1_S_ELC,1,2033,0.799365
Globe,C1ELRDF00,C1_S_ELC,1,2034,0.79212
Globe,C1ELRDF00,C1_S_ELC,1,2035,0.784875
Globe,C1ELRDF00,C1_S_ELC,1,2036,0.77763
Globe,C1ELRDF00,C1_S_ELC,1,2037,0.770385
Globe,C1ELRDF00,C1_S_ELC,1,2038,0.76314
Globe,C1ELRDF00,C1_S_ELC,1,2039,0.755895
Globe,C1ELRDF00,C1_S_ELC,1,2040,0.74865
Globe,C1ELRDF00,C1_S_ELC,1,2041,0.741405
Globe,C1ELRDF00,C1_S_ELC,1,2042,0.73416
Globe,C1ELRDF00,C1_S_ELC,1,2043,0.726915
Globe,C1ELRDF00,C1_S_ELC,1,2044,0.71967
Globe,C1ELRDF00,C1_S_ELC,1,2045,0.712425
Globe,C1ELRDF00,C1_S_ELC,1,2046,0.70518
Globe,C1ELRDF00,C1_S_ELC,1,2047,0.697935
Globe,C1ELRDF00,C1_S_ELC,1,2048,0.69069
Globe,C1ELRDF00,C1_S_ELC,1,2049,0.683445
Globe,C1ELRDF00,C1_S_ELC,1,2050,0.6762
Globe,C1ELRDF00,C1_S_ELC,1,2051,0.6762
Globe,C1ELRDF00,C1_S_ELC,1,2052,0.6762
Globe,C1ELRDF00,C1_S_ELC,1,2053,0.6762
Globe,C1ELRDF00,C1_S_ELC,1,2054,0.6762
Globe,C1ELRDF00,C1_S_ELC,1,2055,0.6762
Globe,C1ELRDF00,C1_S_ELC,1,2056,0.6762
Globe,C1ELRDF00,C1_S_ELC,1,2057,0.6762
Globe,C1ELRDF00,C1_S_ELC,1,2058,0.6762
Globe,C1ELRDF00,C1_S_ELC,1,2059,0.6762
Globe,C1ELRDF00,C1_S_ELC,1,2060,0.6762
Globe,C1ELRLF00,C1_S_ELC,1,2010,0.16771
Globe,C1ELRLF00,C1_S_ELC,1,2011,0.166623
Globe,C1ELRLF00,C1_S_ELC,1,2012,0.165536
Globe,C1ELRLF00,C1_S_ELC,1,2013,0.164449
Globe,C1ELRLF00,C1_S_ELC,1,2014,0.163362
Globe,C1ELRLF00,C1_S_ELC,1,2015,0.162275
Globe,C1ELRLF00,C1_S_ELC,1,2016,0.161188
Globe,C1ELRLF00,C1_S_ELC,1,2017,0.160101
Globe,C1ELRLF00,C1_S_ELC,1,2018,0.159014
Globe,C1ELRLF00,C1_S_ELC,1,2019,0.157927
Globe,C1ELRLF00,C1_S_ELC,1,2020,0.15684
Globe,C1ELRLF00,C1_S_ELC,1,2021,0.15684
Globe,C1ELRLF00,C1_S_ELC,1,2022,0.15684
Globe,C1ELRLF00,C1_S_ELC,1,2023,0.15684
Globe,C1ELRLF00,C1_S_ELC,1,2024,0.15684
Globe,C1ELRLF00,C1_S_ELC,1,2025,0.15684
Globe,C1ELRLF00,C1_S_ELC,1,2026,0.15684
Globe,C1ELRLF00,C1_S_ELC,1,2027,0.15684
Globe,C1ELRLF00,C1_S_ELC,1,2028,0.15684
Globe,C1ELRLF00,C1_S_ELC,1,2029,0.15684
Globe,C1ELRLF00,C1_S_ELC,1,2030,0.15684
Globe,C1ELRLF00,C1_S_ELC,1,2031,0.15684
Globe,C1ELRLF00,C1_S_ELC,1,2032,0.15684
Globe,C1ELRLF00,C1_S_ELC,1,2033,0.15684
Globe,C1ELRLF00,C1_S_ELC,1,2034,0.15684
Globe,C1ELRLF00,C1_S_ELC,1,2035,0.15684
Globe,C1ELRLF00,C1_S_ELC,1,2036,0.15684
Globe,C1ELRLF00,C1_S_ELC,1,2037,0.15684
Globe,C1ELRLF00,C1_S_ELC,1,2038,0.15684
Globe,C1ELRLF00,C1_S_ELC,1,2039,0.15684
Globe,C1ELRLF00,C1_S_ELC,1,2040,0.15684
Globe,C1ELRLF00,C1_S_ELC,1,2041,0.15684
Globe,C1ELRLF00,C1_S_ELC,1,2042,0.15684
Globe,C1ELRLF00,C1_S_ELC,1,2043,0.15684
Globe,C1ELRLF00,C1_S_ELC,1,2044,0.15684
Globe,C1ELRLF00,C1_S_ELC,1,2045,0.15684
Globe,C1ELRLF00,C1_S_ELC,1,2046,0.15684
Globe,C1ELRLF00,C1_S_ELC,1,2047,0.15684
Globe,C1ELRLF00,C1_S_ELC,1,2048,0.15684
Globe,C1ELRLF00,C1_S_ELC,1,2049,0.15684
Globe,C1ELRLF00,C1_S_ELC,1,2050,0.15684
Globe,C1ELRLF00,C1_S_ELC,1,2051,0.15684
Globe,C1ELRLF00,C1_S_ELC,1,2052,0.15684
Globe,C1ELRLF00,C1_S_ELC,1,2053,0.15684
Globe,C1ELRLF00,C1_S_ELC,1,2054,0.15684
Globe,C1ELRLF00,C1_S_ELC,1,2055,0.15684
Globe,C1ELRLF00,C1_S_ELC,1,2056,0.15684
Globe,C1ELRLF00,C1_S_ELC,1,2057,0.15684
Globe,C1ELRLF00,C1_S_ELC,1,2058,0.15684
Globe,C1ELRLF00,C1_S_ELC,1,2059,0.15684
Globe,C1ELRLF00,C1_S_ELC,1,2060,0.15684
Globe,C1ENDA1CS,C1_S_ELC,1,2010,1.55
Globe,C1ENDA1CS,C1_S_ELC,1,2011,1.55
Globe,C1ENDA1CS,C1_S_ELC,1,2012,1.55
Globe,C1ENDA1CS,C1_S_ELC,1,2013,1.55
Globe,C1ENDA1CS,C1_S_ELC,1,2014,1.55
Globe,C1ENDA1CS,C1_S_ELC,1,2015,1.55
Globe,C1ENDA1CS,C1_S_ELC,1,2016,1.55
Globe,C1ENDA1CS,C1_S_ELC,1,2017,1.55
Globe,C1ENDA1CS,C1_S_ELC,1,2018,1.55
Globe,C1ENDA1CS,C1_S_ELC,1,2019,1.55
Globe,C1ENDA1CS,C1_S_ELC,1,2020,1.55
Globe,C1ENDA1CS,C1_S_ELC,1,2021,1.55
Globe,C1ENDA1CS,C1_S_ELC,1,2022,1.55
Globe,C1ENDA1CS,C1_S_ELC,1,2023,1.55
Globe,C1ENDA1CS,C1_S_ELC,1,2024,1.55
Globe,C1ENDA1CS,C1_S_ELC,1,2025,1.55
Globe,C1ENDA1CS,C1_S_ELC,1,2026,1.55
Globe,C1ENDA1CS,C1_S_ELC,1,2027,1.55
Globe,C1ENDA1CS,C1_S_ELC,1,2028,1.55
Globe,C1ENDA1CS,C1_S_ELC,1,2029,1.55
Globe,C1ENDA1CS,C1_S_ELC,1,2030,1.55
Globe,C1ENDA1CS,C1_S_ELC,1,2031,1.55
Globe,C1ENDA1CS,C1_S_ELC,1,2032,1.55
Globe,C1ENDA1CS,C1_S_ELC,1,2033,1.55
Globe,C1ENDA1CS,C1_S_ELC,1,2034,1.55
Globe,C1ENDA1CS,C1_S_ELC,1,2035,1.55
Globe,C1ENDA1CS,C1_S_ELC,1,2036,1.55
Globe,C1ENDA1CS,C1_S_ELC,1,2037,1.55
Globe,C1ENDA1CS,C1_S_ELC,1,2038,1.55
Globe,C1ENDA1CS,C1_S_ELC,1,2039,1.55
Globe,C1ENDA1CS,C1_S_ELC,1,2040,1.55
Globe,C1ENDA1CS,C1_S_ELC,1,2041,1.55
Globe,C1ENDA1CS,C1_S_ELC,1,2042,1.55
Globe,C1ENDA1CS,C1_S_ELC,1,2043,1.55
Globe,C1ENDA1CS,C1_S_ELC,1,2044,1.55
Globe,C1ENDA1CS,C1_S_ELC,1,2045,1.55
Globe,C1ENDA1CS,C1_S_ELC,1,2046,1.55
Globe,C1ENDA1CS,C1_S_ELC,1,2047,1.55
Globe,C1ENDA1CS,C1_S_ELC,1,2048,1.55
Globe,C1ENDA1CS,C1_S_ELC,1,2049,1.55
Globe,C1ENDA1CS,C1_S_ELC,1,2050,1.55
Globe,C1ENDA1CS,C1_S_ELC,1,2051,1.55
Globe,C1ENDA1CS,C1_S_ELC,1,2052,1.55
Globe,C1ENDA1CS,C1_S_ELC,1,2053,1.55
Globe,C1ENDA1CS,C1_S_ELC,1,2054,1.55
Globe,C1ENDA1CS,C1_S_ELC,1,2055,1.55
Globe,C1ENDA1CS,C1_S_ELC,1,2056,1.55
Globe,C1ENDA1CS,C1_S_ELC,1,2057,1.55
Globe,C1ENDA1CS,C1_S_ELC,1,2058,1.55
Globe,C1ENDA1CS,C1_S_ELC,1,2059,1.55
Globe,C1ENDA1CS,C1_S_ELC,1,2060,1.55
Globe,C1ENDA1CS,C1_S_HEAT,1,2010,6.7
Globe,C1ENDA1CS,C1_S_HEAT,1,2011,6.7
Globe,C1ENDA1CS,C1_S_HEAT,1,2012,6.7
Globe,C1ENDA1CS,C1_S_HEAT,1,2013,6.7
Globe,C1ENDA1CS,C1_S_HEAT,1,2014,6.7
Globe,C1ENDA1CS,C1_S_HEAT,1,2015,6.7
Globe,C1ENDA1CS,C1_S_HEAT,1,2016,6.7
Globe,C1ENDA1CS,C1_S_HEAT,1,2017,6.7
Globe,C1ENDA1CS,C1_S_HEAT,1,2018,6.7
Globe,C1ENDA1CS,C1_S_HEAT,1,2019,6.7
Globe,C1ENDA1CS,C1_S_HEAT,1,2020,6.7
Globe,C1ENDA1CS,C1_S_HEAT,1,2021,6.7
Globe,C1ENDA1CS,C1_S_HEAT,1,2022,6.7
Globe,C1ENDA1CS,C1_S_HEAT,1,2023,6.7
Globe,C1ENDA1CS,C1_S_HEAT,1,2024,6.7
Globe,C1ENDA1CS,C1_S_HEAT,1,2025,6.7
Globe,C1ENDA1CS,C1_S_HEAT,1,2026,6.7
Globe,C1ENDA1CS,C1_S_HEAT,1,2027,6.7
Globe,C1ENDA1CS,C1_S_HEAT,1,2028,6.7
Globe,C1ENDA1CS,C1_S_HEAT,1,2029,6.7
Globe,C1ENDA1CS,C1_S_HEAT,1,2030,6.7
Globe,C1ENDA1CS,C1_S_HEAT,1,2031,6.7
Globe,C1ENDA1CS,C1_S_HEAT,1,2032,6.7
Globe,C1ENDA1CS,C1_S_HEAT,1,2033,6.7
Globe,C1ENDA1CS,C1_S_HEAT,1,2034,6.7
Globe,C1ENDA1CS,C1_S_HEAT,1,2035,6.7
Globe,C1ENDA1CS,C1_S_HEAT,1,2036,6.7
Globe,C1ENDA1CS,C1_S_HEAT,1,2037,6.7
Globe,C1ENDA1CS,C1_S_HEAT,1,2038,6.7
Globe,C1ENDA1CS,C1_S_HEAT,1,2039,6.7
Globe,C1ENDA1CS,C1_S_HEAT,1,2040,6.7
Globe,C1ENDA1CS,C1_S_HEAT,1,2041,6.7
Globe,C1ENDA1CS,C1_S_HEAT,1,2042,6.7
Globe,C1ENDA1CS,C1_S_HEAT,1,2043,6.7
Globe,C1ENDA1CS,C1_S_HEAT,1,2044,6.7
Globe,C1ENDA1CS,C1_S_HEAT,1,2045,6.7
Globe,C1ENDA1CS,C1_S_HEAT,1,2046,6.7
Globe,C1ENDA1CS,C1_S_HEAT,1,2047,6.7
Globe,C1ENDA1CS,C1_S_HEAT,1,2048,6.7
Globe,C1ENDA1CS,C1_S_HEAT,1,2049,6.7
Globe,C1ENDA1CS,C1_S_HEAT,1,2050,6.7
Globe,C1ENDA1CS,C1_S_HEAT,1,2051,6.7
Globe,C1ENDA1CS,C1_S_HEAT,1,2052,6.7
Globe,C1ENDA1CS,C1_S_HEAT,1,2053,6.7
Globe,C1ENDA1CS,C1_S_HEAT,1,2054,6.7
Globe,C1ENDA1CS,C1_S_HEAT,1,2055,6.7
Globe,C1ENDA1CS,C1_S_HEAT,1,2056,6.7
Globe,C1ENDA1CS,C1_S_HEAT,1,2057,6.7
Globe,C1ENDA1CS,C1_S_HEAT,1,2058,6.7
Globe,C1ENDA1CS,C1_S_HEAT,1,2059,6.7
Globe,C1ENDA1CS,C1_S_HEAT,1,2060,6.7
Globe,C1HFGCP00,C1_P_HFO,1,2010,2.44
Globe,C1HFGCP00,C1_P_HFO,1,2011,2.44
Globe,C1HFGCP00,C1_P_HFO,1,2012,2.44
Globe,C1HFGCP00,C1_P_HFO,1,2013,2.44
Globe,C1HFGCP00,C1_P_HFO,1,2014,2.44
Globe,C1HFGCP00,C1_P_HFO,1,2015,2.44
Globe,C1HFGCP00,C1_P_HFO,1,2016,2.44
Globe,C1HFGCP00,C1_P_HFO,1,2017,2.44
Globe,C1HFGCP00,C1_P_HFO,1,2018,2.44
Globe,C1HFGCP00,C1_P_HFO,1,2019,2.44
Globe,C1HFGCP00,C1_P_HFO,1,2020,2.44
Globe,C1HFGCP00,C1_P_HFO,1,2021,2.44
Globe,C1HFGCP00,C1_P_HFO,1,2022,2.44
Globe,C1HFGCP00,C1_P_HFO,1,2023,2.44
Globe,C1HFGCP00,C1_P_HFO,1,2024,2.44
Globe,C1HFGCP00,C1_P_HFO,1,2025,2.44
Globe,C1HFGCP00,C1_P_HFO,1,2026,2.44
Globe,C1HFGCP00,C1_P_HFO,1,2027,2.44
Globe,C1HFGCP00,C1_P_HFO,1,2028,2.44
Globe,C1HFGCP00,C1_P_HFO,1,2029,2.44
Globe,C1HFGCP00,C1_P_HFO,1,2030,2.44
Globe,C1HFGCP00,C1_P_HFO,1,2031,2.44
Globe,C1HFGCP00,C1_P_HFO,1,2032,2.44
Globe,C1HFGCP00,C1_P_HFO,1,2033,2.44
Globe,C1HFGCP00,C1_P_HFO,1,2034,2.44
Globe,C1HFGCP00,C1_P_HFO,1,2035,2.44
Globe,C1HFGCP00,C1_P_HFO,1,2036,2.44
Globe,C1HFGCP00,C1_P_HFO,1,2037,2.44
Globe,C1HFGCP00,C1_P_HFO,1,2038,2.44
Globe,C1HFGCP00,C1_P_HFO,1,2039,2.44
Globe,C1HFGCP00,C1_P_HFO,1,2040,2.44
Globe,C1HFGCP00,C1_P_HFO,1,2041,2.44
Globe,C1HFGCP00,C1_P_HFO,1,2042,2.44
Globe,C1HFGCP00,C1_P_HFO,1,2043,2.44
Globe,C1HFGCP00,C1_P_HFO,1,2044,2.44
Globe,C1HFGCP00,C1_P_HFO,1,2045,2.44
Globe,C1HFGCP00,C1_P_HFO,1,2046,2.44
Globe,C1HFGCP00,C1_P_HFO,1,2047,2.44
Globe,C1HFGCP00,C1_P_HFO,1,2048,2.44
Globe,C1HFGCP00,C1_P_HFO,1,2049,2.44
Globe,C1HFGCP00,C1_P_HFO,1,2050,2.44
Globe,C1HFGCP00,C1_P_HFO,1,2051,2.44
Globe,C1HFGCP00,C1_P_HFO,1,2052,2.44
Globe,C1HFGCP00,C1_P_HFO,1,2053,2.44
Globe,C1HFGCP00,C1_P_HFO,1,2054,2.44
Globe,C1HFGCP00,C1_P_HFO,1,2055,2.44
Globe,C1HFGCP00,C1_P_HFO,1,2056,2.44
Globe,C1HFGCP00,C1_P_HFO,1,2057,2.44
Globe,C1HFGCP00,C1_P_HFO,1,2058,2.44
Globe,C1HFGCP00,C1_P_HFO,1,2059,2.44
Globe,C1HFGCP00,C1_P_HFO,1,2060,2.44
Globe,C1HFGCPCH,C1_P_HFO,1,2010,3.03
Globe,C1HFGCPCH,C1_P_HFO,1,2011,3.017
Globe,C1HFGCPCH,C1_P_HFO,1,2012,3.004
Globe,C1HFGCPCH,C1_P_HFO,1,2013,2.991
Globe,C1HFGCPCH,C1_P_HFO,1,2014,2.978
Globe,C1HFGCPCH,C1_P_HFO,1,2015,2.965
Globe,C1HFGCPCH,C1_P_HFO,1,2016,2.952
Globe,C1HFGCPCH,C1_P_HFO,1,2017,2.939
Globe,C1HFGCPCH,C1_P_HFO,1,2018,2.926
Globe,C1HFGCPCH,C1_P_HFO,1,2019,2.913
Globe,C1HFGCPCH,C1_P_HFO,1,2020,2.9
Globe,C1HFGCPCH,C1_P_HFO,1,2021,2.888
Globe,C1HFGCPCH,C1_P_HFO,1,2022,2.876
Globe,C1HFGCPCH,C1_P_HFO,1,2023,2.864
Globe,C1HFGCPCH,C1_P_HFO,1,2024,2.852
Globe,C1HFGCPCH,C1_P_HFO,1,2025,2.84
Globe,C1HFGCPCH,C1_P_HFO,1,2026,2.828
Globe,C1HFGCPCH,C1_P_HFO,1,2027,2.816
Globe,C1HFGCPCH,C1_P_HFO,1,2028,2.804
Globe,C1HFGCPCH,C1_P_HFO,1,2029,2.792
Globe,C1HFGCPCH,C1_P_HFO,1,2030,2.78
Globe,C1HFGCPCH,C1_P_HFO,1,2031,2.78
Globe,C1HFGCPCH,C1_P_HFO,1,2032,2.78
Globe,C1HFGCPCH,C1_P_HFO,1,2033,2.78
Globe,C1HFGCPCH,C1_P_HFO,1,2034,2.78
Globe,C1HFGCPCH,C1_P_HFO,1,2035,2.78
Globe,C1HFGCPCH,C1_P_HFO,1,2036,2.78
Globe,C1HFGCPCH,C1_P_HFO,1,2037,2.78
Globe,C1HFGCPCH,C1_P_HFO,1,2038,2.78
Globe,C1HFGCPCH,C1_P_HFO,1,2039,2.78
Globe,C1HFGCPCH,C1_P_HFO,1,2040,2.78
Globe,C1HFGCPCH,C1_P_HFO,1,2041,2.78
Globe,C1HFGCPCH,C1_P_HFO,1,2042,2.78
Globe,C1HFGCPCH,C1_P_HFO,1,2043,2.78
Globe,C1HFGCPCH,C1_P_HFO,1,2044,2.78
Globe,C1HFGCPCH,C1_P_HFO,1,2045,2.78
Globe,C1HFGCPCH,C1_P_HFO,1,2046,2.78
Globe,C1HFGCPCH,C1_P_HFO,1,2047,2.78
Globe,C1HFGCPCH,C1_P_HFO,1,2048,2.78
Globe,C1HFGCPCH,C1_P_HFO,1,2049,2.78
Globe,C1HFGCPCH,C1_P_HFO,1,2050,2.78
Globe,C1HFGCPCH,C1_P_HFO,1,2051,2.78
Globe,C1HFGCPCH,C1_P_HFO,1,2052,2.78
Globe,C1HFGCPCH,C1_P_HFO,1,2053,2.78
Globe,C1HFGCPCH,C1_P_HFO,1,2054,2.78
Globe,C1HFGCPCH,C1_P_HFO,1,2055,2.78
Globe,C1HFGCPCH,C1_P_HFO,1,2056,2.78
Globe,C1HFGCPCH,C1_P_HFO,1,2057,2.78
Globe,C1HFGCPCH,C1_P_HFO,1,2058,2.78
Globe,C1HFGCPCH,C1_P_HFO,1,2059,2.78
Globe,C1HFGCPCH,C1_P_HFO,1,2060,2.78
Globe,C1HFMRF00,C1_P_HFO,1,2010,0.118
Globe,C1HFMRF00,C1_P_HFO,1,2011,0.117
Globe,C1HFMRF00,C1_P_HFO,1,2012,0.108
Globe,C1HFMRF00,C1_P_HFO,1,2013,0.105
Globe,C1HFMRF00,C1_P_HFO,1,2014,0.105
Globe,C1HFMRF00,C1_P_HFO,1,2015,0.105
Globe,C1HFMRF00,C1_P_HFO,1,2016,0.105
Globe,C1HFMRF00,C1_P_HFO,1,2017,0.106
Globe,C1HFMRF00,C1_P_HFO,1,2018,0.104
Globe,C1HFMRF00,C1_P_HFO,1,2019,0.1
Globe,C1HFMRF00,C1_P_HFO,1,2020,0.089
Globe,C1HFMRF00,C1_P_HFO,1,2021,0.1
Globe,C1HFMRF00,C1_P_HFO,1,2022,0.112
Globe,C1HFMRF00,C1_P_HFO,1,2023,0.123
Globe,C1HFMRF00,C1_P_HFO,1,2024,0.134
Globe,C1HFMRF00,C1_P_HFO,1,2025,0.145
Globe,C1HFMRF00,C1_P_HFO,1,2026,0.143
Globe,C1HFMRF00,C1_P_HFO,1,2027,0.141
Globe,C1HFMRF00,C1_P_HFO,1,2028,0.139
Globe,C1HFMRF00,C1_P_HFO,1,2029,0.137
Globe,C1HFMRF00,C1_P_HFO,1,2030,0.135
Globe,C1HFMRF00,C1_P_HFO,1,2031,0.133
Globe,C1HFMRF00,C1_P_HFO,1,2032,0.131
Globe,C1HFMRF00,C1_P_HFO,1,2033,0.129
Globe,C1HFMRF00,C1_P_HFO,1,2034,0.127
Globe,C1HFMRF00,C1_P_HFO,1,2035,0.125
Globe,C1HFMRF00,C1_P_HFO,1,2036,0.123
Globe,C1HFMRF00,C1_P_HFO,1,2037,0.121
Globe,C1HFMRF00,C1_P_HFO,1,2038,0.12
Globe,C1HFMRF00,C1_P_HFO,1,2039,0.118
Globe,C1HFMRF00,C1_P_HFO,1,2040,0.116
Globe,C1HFMRF00,C1_P_HFO,1,2041,0.114
Globe,C1HFMRF00,C1_P_HFO,1,2042,0.112
Globe,C1HFMRF00,C1_P_HFO,1,2043,0.11
Globe,C1HFMRF00,C1_P_HFO,1,2044,0.108
Globe,C1HFMRF00,C1_P_HFO,1,2045,0.106
Globe,C1HFMRF00,C1_P_HFO,1,2046,0.104
Globe,C1HFMRF00,C1_P_HFO,1,2047,0.102
Globe,C1HFMRF00,C1_P_HFO,1,2048,0.1
Globe,C1HFMRF00,C1_P_HFO,1,2049,0.098
Globe,C1HFMRF00,C1_P_HFO,1,2050,0.096
Globe,C1HFMRF00,C1_P_HFO,1,2051,0.096
Globe,C1HFMRF00,C1_P_HFO,1,2052,0.096
Globe,C1HFMRF00,C1_P_HFO,1,2053,0.096
Globe,C1HFMRF00,C1_P_HFO,1,2054,0.096
