REGION,TECHNOLOGY,MODE_OF_OPERATION,YEAR,VALUE
Globe,C1NGBRFN1,1,2035,1e-05
Globe,C1NGBRFN1,1,2036,1e-05
Globe,C1NGBRFN1,1,2037,1e-05
Globe,C1NGBRFN1,1,2038,1e-05
Globe,C1NGBRFN1,1,2039,1e-05
Globe,C1NGBRFN1,1,2040,1e-05
Globe,C1NGBRFN1,1,2041,1e-05
Globe,C1NGBRFN1,1,2042,1e-05
Globe,C1NGBRFN1,1,2043,1e-05
Globe,C1NGBRFN1,1,2044,1e-05
Globe,C1NGBRFN1,1,2045,1e-05
Globe,C1NGBRFN1,1,2046,1e-05
Globe,C1NGBRFN1,1,2047,1e-05
Globe,C1NGBRFN1,1,2048,1e-05
Globe,C1NGBRFN1,1,2049,1e-05
Globe,C1NGBRFN1,1,2050,1e-05
Globe,C1NGBRFN1,1,2051,1e-05
Globe,C1NGBRFN1,1,2052,1e-05
Globe,C1NGBRFN1,1,2053,1e-05
Globe,C1NGBRFN1,1,2054,1e-05
Globe,C1NGBRFN1,1,2055,1e-05
Globe,C1NGBRFN1,1,2056,1e-05
Globe,C1NGBRFN1,1,2057,1e-05
Globe,C1NGBRFN1,1,2058,1e-05
Globe,C1NGBRFN1,1,2059,1e-05
Globe,C1NGBRFN1,1,2060,1e-05
Globe,C1NGBRFN1,2,2010,1e-05
Globe,C1NGBRFN1,2,2011,1e-05
Globe,C1NGBRFN1,2,2012,1e-05
Globe,C1NGBRFN1,2,2013,1e-05
Globe,C1NGBRFN1,2,2014,1e-05
Globe,C1NGBRFN1,2,2015,1e-05
Globe,C1NGBRFN1,2,2016,1e-05
Globe,C1NGBRFN1,2,2017,1e-05
Globe,C1NGBRFN1,2,2018,1e-05
Globe,C1NGBRFN1,2,2019,1e-05
Globe,C1NGBRFN1,2,2020,1e-05
Globe,C1NGBRFN1,2,2021,1e-05
Globe,C1NGBRFN1,2,2022,1e-05
Globe,C1NGBRFN1,2,2023,1e-05
Globe,C1NGBRFN1,2,2024,1e-05
Globe,C1NGBRFN1,2,2025,1e-05
Globe,C1NGBRFN1,2,2026,1e-05
Globe,C1NGBRFN1,2,2027,1e-05
Globe,C1NGBRFN1,2,2028,1e-05
Globe,C1NGBRFN1,2,2029,1e-05
Globe,C1NGBRFN1,2,2030,1e-05
Globe,C1NGBRFN1,2,2031,1e-05
Globe,C1NGBRFN1,2,2032,1e-05
Globe,C1NGBRFN1,2,2033,1e-05
Globe,C1NGBRFN1,2,2034,1e-05
Globe,C1NGBRFN1,2,2035,1e-05
Globe,C1NGBRFN1,2,2036,1e-05
Globe,C1NGBRFN1,2,2037,1e-05
Globe,C1NGBRFN1,2,2038,1e-05
Globe,C1NGBRFN1,2,2039,1e-05
Globe,C1NGBRFN1,2,2040,1e-05
Globe,C1NGBRFN1,2,2041,1e-05
Globe,C1NGBRFN1,2,2042,1e-05
Globe,C1NGBRFN1,2,2043,1e-05
Globe,C1NGBRFN1,2,2044,1e-05
Globe,C1NGBRFN1,2,2045,1e-05
Globe,C1NGBRFN1,2,2046,1e-05
Globe,C1NGBRFN1,2,2047,1e-05
Globe,C1NGBRFN1,2,2048,1e-05
Globe,C1NGBRFN1,2,2049,1e-05
Globe,C1NGBRFN1,2,2050,1e-05
Globe,C1NGBRFN1,2,2051,1e-05
Globe,C1NGBRFN1,2,2052,1e-05
Globe,C1NGBRFN1,2,2053,1e-05
Globe,C1NGBRFN1,2,2054,1e-05
Globe,C1NGBRFN1,2,2055,1e-05
Globe,C1NGBRFN1,2,2056,1e-05
Globe,C1NGBRFN1,2,2057,1e-05
Globe,C1NGBRFN1,2,2058,1e-05
Globe,C1NGBRFN1,2,2059,1e-05
Globe,C1NGBRFN1,2,2060,1e-05
Globe,C1NGCCP00,1,2010,1e-05
Globe,C1NGCCP00,1,2011,1e-05
Globe,C1NGCCP00,1,2012,1e-05
Globe,C1NGCCP00,1,2013,1e-05
Globe,C1NGCCP00,1,2014,1e-05
Globe,C1NGCCP00,1,2015,1e-05
Globe,C1NGCCP00,1,2016,1e-05
Globe,C1NGCCP00,1,2017,1e-05
Globe,C1NGCCP00,1,2018,1e-05
Globe,C1NGCCP00,1,2019,1e-05
Globe,C1NGCCP00,1,2020,1e-05
Globe,C1NGCCP00,1,2021,1e-05
Globe,C1NGCCP00,1,2022,1e-05
Globe,C1NGCCP00,1,2023,1e-05
Globe,C1NGCCP00,1,2024,1e-05
Globe,C1NGCCP00,1,2025,1e-05
Globe,C1NGCCP00,1,2026,1e-05
Globe,C1NGCCP00,1,2027,1e-05
Globe,C1NGCCP00,1,2028,1e-05
Globe,C1NGCCP00,1,2029,1e-05
Globe,C1NGCCP00,1,2030,1e-05
Globe,C1NGCCP00,1,2031,1e-05
Globe,C1NGCCP00,1,2032,1e-05
Globe,C1NGCCP00,1,2033,1e-05
Globe,C1NGCCP00,1,2034,1e-05
Globe,C1NGCCP00,1,2035,1e-05
Globe,C1NGCCP00,1,2036,1e-05
Globe,C1NGCCP00,1,2037,1e-05
Globe,C1NGCCP00,1,2038,1e-05
Globe,C1NGCCP00,1,2039,1e-05
Globe,C1NGCCP00,1,2040,1e-05
Globe,C1NGCCP00,1,2041,1e-05
Globe,C1NGCCP00,1,2042,1e-05
Globe,C1NGCCP00,1,2043,1e-05
Globe,C1NGCCP00,1,2044,1e-05
Globe,C1NGCCP00,1,2045,1e-05
Globe,C1NGCCP00,1,2046,1e-05
Globe,C1NGCCP00,1,2047,1e-05
Globe,C1NGCCP00,1,2048,1e-05
Globe,C1NGCCP00,1,2049,1e-05
Globe,C1NGCCP00,1,2050,1e-05
Globe,C1NGCCP00,1,2051,1e-05
Globe,C1NGCCP00,1,2052,1e-05
Globe,C1NGCCP00,1,2053,1e-05
Globe,C1NGCCP00,1,2054,1e-05
Globe,C1NGCCP00,1,2055,1e-05
Globe,C1NGCCP00,1,2056,1e-05
Globe,C1NGCCP00,1,2057,1e-05
Globe,C1NGCCP00,1,2058,1e-05
Globe,C1NGCCP00,1,2059,1e-05
Globe,C1NGCCP00,1,2060,1e-05
Globe,C1NGCCP00,2,2010,1e-05
Globe,C1NGCCP00,2,2011,1e-05
Globe,C1NGCCP00,2,2012,1e-05
Globe,C1NGCCP00,2,2013,1e-05
Globe,C1NGCCP00,2,2014,1e-05
Globe,C1NGCCP00,2,2015,1e-05
Globe,C1NGCCP00,2,2016,1e-05
Globe,C1NGCCP00,2,2017,1e-05
Globe,C1NGCCP00,2,2018,1e-05
Globe,C1NGCCP00,2,2019,1e-05
Globe,C1NGCCP00,2,2020,1e-05
Globe,C1NGCCP00,2,2021,1e-05
Globe,C1NGCCP00,2,2022,1e-05
Globe,C1NGCCP00,2,2023,1e-05
Globe,C1NGCCP00,2,2024,1e-05
Globe,C1NGCCP00,2,2025,1e-05
Globe,C1NGCCP00,2,2026,1e-05
Globe,C1NGCCP00,2,2027,1e-05
Globe,C1NGCCP00,2,2028,1e-05
Globe,C1NGCCP00,2,2029,1e-05
Globe,C1NGCCP00,2,2030,1e-05
Globe,C1NGCCP00,2,2031,1e-05
Globe,C1NGCCP00,2,2032,1e-05
Globe,C1NGCCP00,2,2033,1e-05
Globe,C1NGCCP00,2,2034,1e-05
Globe,C1NGCCP00,2,2035,1e-05
Globe,C1NGCCP00,2,2036,1e-05
Globe,C1NGCCP00,2,2037,1e-05
Globe,C1NGCCP00,2,2038,1e-05
Globe,C1NGCCP00,2,2039,1e-05
Globe,C1NGCCP00,2,2040,1e-05
Globe,C1NGCCP00,2,2041,1e-05
Globe,C1NGCCP00,2,2042,1e-05
Globe,C1NGCCP00,2,2043,1e-05
Globe,C1NGCCP00,2,2044,1e-05
Globe,C1NGCCP00,2,2045,1e-05
Globe,C1NGCCP00,2,2046,1e-05
Globe,C1NGCCP00,2,2047,1e-05
Globe,C1NGCCP00,2,2048,1e-05
Globe,C1NGCCP00,2,2049,1e-05
Globe,C1NGCCP00,2,2050,1e-05
Globe,C1NGCCP00,2,2051,1e-05
Globe,C1NGCCP00,2,2052,1e-05
Globe,C1NGCCP00,2,2053,1e-05
Globe,C1NGCCP00,2,2054,1e-05
Globe,C1NGCCP00,2,2055,1e-05
Globe,C1NGCCP00,2,2056,1e-05
Globe,C1NGCCP00,2,2057,1e-05
Globe,C1NGCCP00,2,2058,1e-05
Globe,C1NGCCP00,2,2059,1e-05
Globe,C1NGCCP00,2,2060,1e-05
Globe,C1NGCCPCH,1,2010,1e-05
Globe,C1NGCCPCH,1,2011,1e-05
Globe,C1NGCCPCH,1,2012,1e-05
Globe,C1NGCCPCH,1,2013,1e-05
Globe,C1NGCCPCH,1,2014,1e-05
Globe,C1NGCCPCH,1,2015,1e-05
Globe,C1NGCCPCH,1,2016,1e-05
Globe,C1NGCCPCH,1,2017,1e-05
Globe,C1NGCCPCH,1,2018,1e-05
Globe,C1NGCCPCH,1,2019,1e-05
Globe,C1NGCCPCH,1,2020,1e-05
Globe,C1NGCCPCH,1,2021,1e-05
Globe,C1NGCCPCH,1,2022,1e-05
Globe,C1NGCCPCH,1,2023,1e-05
Globe,C1NGCCPCH,1,2024,1e-05
Globe,C1NGCCPCH,1,2025,1e-05
Globe,C1NGCCPCH,1,2026,1e-05
Globe,C1NGCCPCH,1,2027,1e-05
Globe,C1NGCCPCH,1,2028,1e-05
Globe,C1NGCCPCH,1,2029,1e-05
Globe,C1NGCCPCH,1,2030,1e-05
Globe,C1NGCCPCH,1,2031,1e-05
Globe,C1NGCCPCH,1,2032,1e-05
Globe,C1NGCCPCH,1,2033,1e-05
Globe,C1NGCCPCH,1,2034,1e-05
Globe,C1NGCCPCH,1,2035,1e-05
Globe,C1NGCCPCH,1,2036,1e-05
Globe,C1NGCCPCH,1,2037,1e-05
Globe,C1NGCCPCH,1,2038,1e-05
Globe,C1NGCCPCH,1,2039,1e-05
Globe,C1NGCCPCH,1,2040,1e-05
Globe,C1NGCCPCH,1,2041,1e-05
Globe,C1NGCCPCH,1,2042,1e-05
Globe,C1NGCCPCH,1,2043,1e-05
Globe,C1NGCCPCH,1,2044,1e-05
Globe,C1NGCCPCH,1,2045,1e-05
Globe,C1NGCCPCH,1,2046,1e-05
Globe,C1NGCCPCH,1,2047,1e-05
Globe,C1NGCCPCH,1,2048,1e-05
Globe,C1NGCCPCH,1,2049,1e-05
Globe,C1NGCCPCH,1,2050,1e-05
Globe,C1NGCCPCH,1,2051,1e-05
Globe,C1NGCCPCH,1,2052,1e-05
Globe,C1NGCCPCH,1,2053,1e-05
Globe,C1NGCCPCH,1,2054,1e-05
Globe,C1NGCCPCH,1,2055,1e-05
Globe,C1NGCCPCH,1,2056,1e-05
Globe,C1NGCCPCH,1,2057,1e-05
Globe,C1NGCCPCH,1,2058,1e-05
Globe,C1NGCCPCH,1,2059,1e-05
Globe,C1NGCCPCH,1,2060,1e-05
Globe,C1NGCCPCH,2,2010,1e-05
Globe,C1NGCCPCH,2,2011,1e-05
Globe,C1NGCCPCH,2,2012,1e-05
Globe,C1NGCCPCH,2,2013,1e-05
Globe,C1NGCCPCH,2,2014,1e-05
Globe,C1NGCCPCH,2,2015,1e-05
Globe,C1NGCCPCH,2,2016,1e-05
Globe,C1NGCCPCH,2,2017,1e-05
Globe,C1NGCCPCH,2,2018,1e-05
Globe,C1NGCCPCH,2,2019,1e-05
Globe,C1NGCCPCH,2,2020,1e-05
Globe,C1NGCCPCH,2,2021,1e-05
Globe,C1NGCCPCH,2,2022,1e-05
Globe,C1NGCCPCH,2,2023,1e-05
Globe,C1NGCCPCH,2,2024,1e-05
Globe,C1NGCCPCH,2,2025,1e-05
Globe,C1NGCCPCH,2,2026,1e-05
Globe,C1NGCCPCH,2,2027,1e-05
Globe,C1NGCCPCH,2,2028,1e-05
Globe,C1NGCCPCH,2,2029,1e-05
Globe,C1NGCCPCH,2,2030,1e-05
Globe,C1NGCCPCH,2,2031,1e-05
Globe,C1NGCCPCH,2,2032,1e-05
Globe,C1NGCCPCH,2,2033,1e-05
Globe,C1NGCCPCH,2,2034,1e-05
Globe,C1NGCCPCH,2,2035,1e-05
Globe,C1NGCCPCH,2,2036,1e-05
Globe,C1NGCCPCH,2,2037,1e-05
Globe,C1NGCCPCH,2,2038,1e-05
Globe,C1NGCCPCH,2,2039,1e-05
Globe,C1NGCCPCH,2,2040,1e-05
Globe,C1NGCCPCH,2,2041,1e-05
Globe,C1NGCCPCH,2,2042,1e-05
Globe,C1NGCCPCH,2,2043,1e-05
Globe,C1NGCCPCH,2,2044,1e-05
Globe,C1NGCCPCH,2,2045,1e-05
Globe,C1NGCCPCH,2,2046,1e-05
Globe,C1NGCCPCH,2,2047,1e-05
Globe,C1NGCCPCH,2,2048,1e-05
Globe,C1NGCCPCH,2,2049,1e-05
Globe,C1NGCCPCH,2,2050,1e-05
Globe,C1NGCCPCH,2,2051,1e-05
Globe,C1NGCCPCH,2,2052,1e-05
Globe,C1NGCCPCH,2,2053,1e-05
Globe,C1NGCCPCH,2,2054,1e-05
Globe,C1NGCCPCH,2,2055,1e-05
Globe,C1NGCCPCH,2,2056,1e-05
Globe,C1NGCCPCH,2,2057,1e-05
Globe,C1NGCCPCH,2,2058,1e-05
Globe,C1NGCCPCH,2,2059,1e-05
Globe,C1NGCCPCH,2,2060,1e-05
Globe,C1NGCCPCS,1,2010,0.0042
Globe,C1NGCCPCS,1,2011,0.0042
Globe,C1NGCCPCS,1,2012,0.0042
Globe,C1NGCCPCS,1,2013,0.0042
Globe,C1NGCCPCS,1,2014,0.0042
Globe,C1NGCCPCS,1,2015,0.0042
Globe,C1NGCCPCS,1,2016,0.0042
Globe,C1NGCCPCS,1,2017,0.0042
Globe,C1NGCCPCS,1,2018,0.0042
Globe,C1NGCCPCS,1,2019,0.0042
Globe,C1NGCCPCS,1,2020,0.0042
Globe,C1NGCCPCS,1,2021,0.0042
Globe,C1NGCCPCS,1,2022,0.0042
Globe,C1NGCCPCS,1,2023,0.0042
Globe,C1NGCCPCS,1,2024,0.0042
Globe,C1NGCCPCS,1,2025,0.0042
Globe,C1NGCCPCS,1,2026,0.0042
Globe,C1NGCCPCS,1,2027,0.0042
Globe,C1NGCCPCS,1,2028,0.0042
Globe,C1NGCCPCS,1,2029,0.0042
Globe,C1NGCCPCS,1,2030,0.0042
Globe,C1NGCCPCS,1,2031,0.0042
Globe,C1NGCCPCS,1,2032,0.0042
Globe,C1NGCCPCS,1,2033,0.0042
Globe,C1NGCCPCS,1,2034,0.0042
Globe,C1NGCCPCS,1,2035,0.0042
Globe,C1NGCCPCS,1,2036,0.0042
Globe,C1NGCCPCS,1,2037,0.0042
Globe,C1NGCCPCS,1,2038,0.0042
Globe,C1NGCCPCS,1,2039,0.0042
Globe,C1NGCCPCS,1,2040,0.0042
Globe,C1NGCCPCS,1,2041,0.0042
Globe,C1NGCCPCS,1,2042,0.0042
Globe,C1NGCCPCS,1,2043,0.0042
Globe,C1NGCCPCS,1,2044,0.0042
Globe,C1NGCCPCS,1,2045,0.0042
Globe,C1NGCCPCS,1,2046,0.0042
Globe,C1NGCCPCS,1,2047,0.0042
Globe,C1NGCCPCS,1,2048,0.0042
Globe,C1NGCCPCS,1,2049,0.0042
Globe,C1NGCCPCS,1,2050,0.0042
Globe,C1NGCCPCS,1,2051,0.0042
Globe,C1NGCCPCS,1,2052,0.0042
Globe,C1NGCCPCS,1,2053,0.0042
Globe,C1NGCCPCS,1,2054,0.0042
Globe,C1NGCCPCS,1,2055,0.0042
Globe,C1NGCCPCS,1,2056,0.0042
Globe,C1NGCCPCS,1,2057,0.0042
Globe,C1NGCCPCS,1,2058,0.0042
Globe,C1NGCCPCS,1,2059,0.0042
Globe,C1NGCCPCS,1,2060,0.0042
Globe,C1NGCCPCS,2,2010,1e-05
Globe,C1NGCCPCS,2,2011,1e-05
Globe,C1NGCCPCS,2,2012,1e-05
Globe,C1NGCCPCS,2,2013,1e-05
Globe,C1NGCCPCS,2,2014,1e-05
Globe,C1NGCCPCS,2,2015,1e-05
Globe,C1NGCCPCS,2,2016,1e-05
Globe,C1NGCCPCS,2,2017,1e-05
Globe,C1NGCCPCS,2,2018,1e-05
Globe,C1NGCCPCS,2,2019,1e-05
Globe,C1NGCCPCS,2,2020,1e-05
Globe,C1NGCCPCS,2,2021,1e-05
Globe,C1NGCCPCS,2,2022,1e-05
Globe,C1NGCCPCS,2,2023,1e-05
Globe,C1NGCCPCS,2,2024,1e-05
Globe,C1NGCCPCS,2,2025,1e-05
Globe,C1NGCCPCS,2,2026,1e-05
Globe,C1NGCCPCS,2,2027,1e-05
Globe,C1NGCCPCS,2,2028,1e-05
Globe,C1NGCCPCS,2,2029,1e-05
Globe,C1NGCCPCS,2,2030,1e-05
Globe,C1NGCCPCS,2,2031,1e-05
Globe,C1NGCCPCS,2,2032,1e-05
Globe,C1NGCCPCS,2,2033,1e-05
Globe,C1NGCCPCS,2,2034,1e-05
Globe,C1NGCCPCS,2,2035,1e-05
Globe,C1NGCCPCS,2,2036,1e-05
Globe,C1NGCCPCS,2,2037,1e-05
Globe,C1NGCCPCS,2,2038,1e-05
Globe,C1NGCCPCS,2,2039,1e-05
Globe,C1NGCCPCS,2,2040,1e-05
Globe,C1NGCCPCS,2,2041,1e-05
Globe,C1NGCCPCS,2,2042,1e-05
Globe,C1NGCCPCS,2,2043,1e-05
Globe,C1NGCCPCS,2,2044,1e-05
Globe,C1NGCCPCS,2,2045,1e-05
Globe,C1NGCCPCS,2,2046,1e-05
Globe,C1NGCCPCS,2,2047,1e-05
Globe,C1NGCCPCS,2,2048,1e-05
Globe,C1NGCCPCS,2,2049,1e-05
Globe,C1NGCCPCS,2,2050,1e-05
Globe,C1NGCCPCS,2,2051,1e-05
Globe,C1NGCCPCS,2,2052,1e-05
Globe,C1NGCCPCS,2,2053,1e-05
Globe,C1NGCCPCS,2,2054,1e-05
Globe,C1NGCCPCS,2,2055,1e-05
Globe,C1NGCCPCS,2,2056,1e-05
Globe,C1NGCCPCS,2,2057,1e-05
Globe,C1NGCCPCS,2,2058,1e-05
Globe,C1NGCCPCS,2,2059,1e-05
Globe,C1NGCCPCS,2,2060,1e-05
Globe,C1NGGCP00,1,2010,1e-05
Globe,C1NGGCP00,1,2011,1e-05
Globe,C1NGGCP00,1,2012,1e-05
Globe,C1NGGCP00,1,2013,1e-05
Globe,C1NGGCP00,1,2014,1e-05
Globe,C1NGGCP00,1,2015,1e-05
Globe,C1NGGCP00,1,2016,1e-05
Globe,C1NGGCP00,1,2017,1e-05
Globe,C1NGGCP00,1,2018,1e-05
Globe,C1NGGCP00,1,2019,1e-05
Globe,C1NGGCP00,1,2020,1e-05
Globe,C1NGGCP00,1,2021,1e-05
Globe,C1NGGCP00,1,2022,1e-05
Globe,C1NGGCP00,1,2023,1e-05
Globe,C1NGGCP00,1,2024,1e-05
Globe,C1NGGCP00,1,2025,1e-05
Globe,C1NGGCP00,1,2026,1e-05
Globe,C1NGGCP00,1,2027,1e-05
Globe,C1NGGCP00,1,2028,1e-05
Globe,C1NGGCP00,1,2029,1e-05
Globe,C1NGGCP00,1,2030,1e-05
Globe,C1NGGCP00,1,2031,1e-05
Globe,C1NGGCP00,1,2032,1e-05
Globe,C1NGGCP00,1,2033,1e-05
Globe,C1NGGCP00,1,2034,1e-05
Globe,C1NGGCP00,1,2035,1e-05
Globe,C1NGGCP00,1,2036,1e-05
Globe,C1NGGCP00,1,2037,1e-05
Globe,C1NGGCP00,1,2038,1e-05
Globe,C1NGGCP00,1,2039,1e-05
Globe,C1NGGCP00,1,2040,1e-05
Globe,C1NGGCP00,1,2041,1e-05
Globe,C1NGGCP00,1,2042,1e-05
Globe,C1NGGCP00,1,2043,1e-05
Globe,C1NGGCP00,1,2044,1e-05
Globe,C1NGGCP00,1,2045,1e-05
Globe,C1NGGCP00,1,2046,1e-05
Globe,C1NGGCP00,1,2047,1e-05
Globe,C1NGGCP00,1,2048,1e-05
Globe,C1NGGCP00,1,2049,1e-05
Globe,C1NGGCP00,1,2050,1e-05
Globe,C1NGGCP00,1,2051,1e-05
Globe,C1NGGCP00,1,2052,1e-05
Globe,C1NGGCP00,1,2053,1e-05
Globe,C1NGGCP00,1,2054,1e-05
Globe,C1NGGCP00,1,2055,1e-05
Globe,C1NGGCP00,1,2056,1e-05
Globe,C1NGGCP00,1,2057,1e-05
Globe,C1NGGCP00,1,2058,1e-05
Globe,C1NGGCP00,1,2059,1e-05
Globe,C1NGGCP00,1,2060,1e-05
Globe,C1NGGCP00,2,2010,1e-05
Globe,C1NGGCP00,2,2011,1e-05
Globe,C1NGGCP00,2,2012,1e-05
Globe,C1NGGCP00,2,2013,1e-05
Globe,C1NGGCP00,2,2014,1e-05
Globe,C1NGGCP00,2,2015,1e-05
Globe,C1NGGCP00,2,2016,1e-05
Globe,C1NGGCP00,2,2017,1e-05
Globe,C1NGGCP00,2,2018,1e-05
Globe,C1NGGCP00,2,2019,1e-05
Globe,C1NGGCP00,2,2020,1e-05
Globe,C1NGGCP00,2,2021,1e-05
Globe,C1NGGCP00,2,2022,1e-05
Globe,C1NGGCP00,2,2023,1e-05
Globe,C1NGGCP00,2,2024,1e-05
Globe,C1NGGCP00,2,2025,1e-05
Globe,C1NGGCP00,2,2026,1e-05
Globe,C1NGGCP00,2,2027,1e-05
Globe,C1NGGCP00,2,2028,1e-05
Globe,C1NGGCP00,2,2029,1e-05
Globe,C1NGGCP00,2,2030,1e-05
Globe,C1NGGCP00,2,2031,1e-05
Globe,C1NGGCP00,2,2032,1e-05
Globe,C1NGGCP00,2,2033,1e-05
Globe,C1NGGCP00,2,2034,1e-05
Globe,C1NGGCP00,2,2035,1e-05
Globe,C1NGGCP00,2,2036,1e-05
Globe,C1NGGCP00,2,2037,1e-05
Globe,C1NGGCP00,2,2038,1e-05
Globe,C1NGGCP00,2,2039,1e-05
Globe,C1NGGCP00,2,2040,1e-05
Globe,C1NGGCP00,2,2041,1e-05
Globe,C1NGGCP00,2,2042,1e-05
Globe,C1NGGCP00,2,2043,1e-05
Globe,C1NGGCP00,2,2044,1e-05
Globe,C1NGGCP00,2,2045,1e-05
Globe,C1NGGCP00,2,2046,1e-05
Globe,C1NGGCP00,2,2047,1e-05
Globe,C1NGGCP00,2,2048,1e-05
Globe,C1NGGCP00,2,2049,1e-05
Globe,C1NGGCP00,2,2050,1e-05
Globe,C1NGGCP00,2,2051,1e-05
Globe,C1NGGCP00,2,2052,1e-05
Globe,C1NGGCP00,2,2053,1e-05
Globe,C1NGGCP00,2,2054,1e-05
Globe,C1NGGCP00,2,2055,1e-05
Globe,C1NGGCP00,2,2056,1e-05
Globe,C1NGGCP00,2,2057,1e-05
Globe,C1NGGCP00,2,2058,1e-05
Globe,C1NGGCP00,2,2059,1e-05
Globe,C1NGGCP00,2,2060,1e-05
Globe,C1NGGCPCH,1,2010,1e-05
Globe,C1NGGCPCH,1,2011,1e-05
Globe,C1NGGCPCH,1,2012,1e-05
Globe,C1NGGCPCH,1,2013,1e-05
Globe,C1NGGCPCH,1,2014,1e-05
Globe,C1NGGCPCH,1,2015,1e-05
Globe,C1NGGCPCH,1,2016,1e-05
Globe,C1NGGCPCH,1,2017,1e-05
Globe,C1NGGCPCH,1,2018,1e-05
Globe,C1NGGCPCH,1,2019,1e-05
Globe,C1NGGCPCH,1,2020,1e-05
Globe,C1NGGCPCH,1,2021,1e-05
Globe,C1NGGCPCH,1,2022,1e-05
Globe,C1NGGCPCH,1,2023,1e-05
Globe,C1NGGCPCH,1,2024,1e-05
Globe,C1NGGCPCH,1,2025,1e-05
Globe,C1NGGCPCH,1,2026,1e-05
Globe,C1NGGCPCH,1,2027,1e-05
Globe,C1NGGCPCH,1,2028,1e-05
Globe,C1NGGCPCH,1,2029,1e-05
Globe,C1NGGCPCH,1,2030,1e-05
Globe,C1NGGCPCH,1,2031,1e-05
Globe,C1NGGCPCH,1,2032,1e-05
Globe,C1NGGCPCH,1,2033,1e-05
Globe,C1NGGCPCH,1,2034,1e-05
Globe,C1NGGCPCH,1,2035,1e-05
Globe,C1NGGCPCH,1,2036,1e-05
Globe,C1NGGCPCH,1,2037,1e-05
Globe,C1NGGCPCH,1,2038,1e-05
Globe,C1NGGCPCH,1,2039,1e-05
Globe,C1NGGCPCH,1,2040,1e-05
Globe,C1NGGCPCH,1,2041,1e-05
Globe,C1NGGCPCH,1,2042,1e-05
Globe,C1NGGCPCH,1,2043,1e-05
Globe,C1NGGCPCH,1,2044,1e-05
Globe,C1NGGCPCH,1,2045,1e-05
Globe,C1NGGCPCH,1,2046,1e-05
Globe,C1NGGCPCH,1,2047,1e-05
Globe,C1NGGCPCH,1,2048,1e-05
Globe,C1NGGCPCH,1,2049,1e-05
Globe,C1NGGCPCH,1,2050,1e-05
Globe,C1NGGCPCH,1,2051,1e-05
Globe,C1NGGCPCH,1,2052,1e-05
Globe,C1NGGCPCH,1,2053,1e-05
Globe,C1NGGCPCH,1,2054,1e-05
Globe,C1NGGCPCH,1,2055,1e-05
Globe,C1NGGCPCH,1,2056,1e-05
Globe,C1NGGCPCH,1,2057,1e-05
Globe,C1NGGCPCH,1,2058,1e-05
Globe,C1NGGCPCH,1,2059,1e-05
Globe,C1NGGCPCH,1,2060,1e-05
Globe,C1NGGCPCH,2,2010,1e-05
Globe,C1NGGCPCH,2,2011,1e-05
Globe,C1NGGCPCH,2,2012,1e-05
Globe,C1NGGCPCH,2,2013,1e-05
Globe,C1NGGCPCH,2,2014,1e-05
Globe,C1NGGCPCH,2,2015,1e-05
Globe,C1NGGCPCH,2,2016,1e-05
Globe,C1NGGCPCH,2,2017,1e-05
Globe,C1NGGCPCH,2,2018,1e-05
Globe,C1NGGCPCH,2,2019,1e-05
Globe,C1NGGCPCH,2,2020,1e-05
Globe,C1NGGCPCH,2,2021,1e-05
Globe,C1NGGCPCH,2,2022,1e-05
Globe,C1NGGCPCH,2,2023,1e-05
Globe,C1NGGCPCH,2,2024,1e-05
Globe,C1NGGCPCH,2,2025,1e-05
Globe,C1NGGCPCH,2,2026,1e-05
Globe,C1NGGCPCH,2,2027,1e-05
Globe,C1NGGCPCH,2,2028,1e-05
Globe,C1NGGCPCH,2,2029,1e-05
Globe,C1NGGCPCH,2,2030,1e-05
Globe,C1NGGCPCH,2,2031,1e-05
Globe,C1NGGCPCH,2,2032,1e-05
Globe,C1NGGCPCH,2,2033,1e-05
Globe,C1NGGCPCH,2,2034,1e-05
Globe,C1NGGCPCH,2,2035,1e-05
Globe,C1NGGCPCH,2,2036,1e-05
Globe,C1NGGCPCH,2,2037,1e-05
Globe,C1NGGCPCH,2,2038,1e-05
Globe,C1NGGCPCH,2,2039,1e-05
Globe,C1NGGCPCH,2,2040,1e-05
Globe,C1NGGCPCH,2,2041,1e-05
Globe,C1NGGCPCH,2,2042,1e-05
Globe,C1NGGCPCH,2,2043,1e-05
Globe,C1NGGCPCH,2,2044,1e-05
Globe,C1NGGCPCH,2,2045,1e-05
Globe,C1NGGCPCH,2,2046,1e-05
Globe,C1NGGCPCH,2,2047,1e-05
Globe,C1NGGCPCH,2,2048,1e-05
Globe,C1NGGCPCH,2,2049,1e-05
Globe,C1NGGCPCH,2,2050,1e-05
Globe,C1NGGCPCH,2,2051,1e-05
Globe,C1NGGCPCH,2,2052,1e-05
Globe,C1NGGCPCH,2,2053,1e-05
Globe,C1NGGCPCH,2,2054,1e-05
Globe,C1NGGCPCH,2,2055,1e-05
Globe,C1NGGCPCH,2,2056,1e-05
Globe,C1NGGCPCH,2,2057,1e-05
Globe,C1NGGCPCH,2,2058,1e-05
Globe,C1NGGCPCH,2,2059,1e-05
Globe,C1NGGCPCH,2,2060,1e-05
Globe,C1NGHTF03,1,2010,1e-05
Globe,C1NGHTF03,1,2011,1e-05
Globe,C1NGHTF03,1,2012,1e-05
